timestamp,Aussentemperatur,Ist-Temperatur Heizkreis,Ist-Temperatur Warmwasser,Leistungsaufnahme Heizen gesamt,Leistungsaufnahme Heizen pro Tag,Leistungsaufnahme Warmwasser gesamt,Leistungsaufnahme Warmwasser pro Tag,Puffer-Ist-Temperatur,Puffer-Soll-Temperatur,Rücklauf-Temperatur,Soll-Temperatur Heizkreis,Soll-Temperatur Warmwasser,Vorlauf-Temperatur,Wärmemenge Heizen gesamt,Wärmemenge Heizen pro Tag,Wärmemenge Warmwasser gesamt,Wärmemenge Warmwasser pro Tag
1678784223249,12.800000190734863,29.5,45.70000076293945,520.0,1.0,220.0,1.0,29.899999618530273,27.600000381469727,29.899999618530273,27.600000381469727,47.5,29.799999237060547,971.0,7.0,675.0,6.0
1678784523278,12.899999618530273,29.5,45.29999923706055,520.0,1.0,220.0,1.0,29.5,27.5,29.5,27.5,47.5,28.5,971.0,8.0,675.0,6.0
1678784824242,13.0,29.5,45.400001525878906,520.0,1.0,220.0,1.0,29.899999618530273,27.399999618530273,29.899999618530273,27.399999618530273,47.5,28.5,971.0,8.0,675.0,6.0
1678785124244,13.100000381469727,29.5,45.400001525878906,520.0,1.0,220.0,1.0,29.5,27.299999237060547,29.5,27.299999237060547,47.5,28.5,971.0,8.0,675.0,6.0
1678785425243,13.199999809265137,29.5,45.29999923706055,520.0,1.0,220.0,1.0,29.5,27.200000762939453,29.5,27.200000762939453,47.5,27.5,971.0,8.0,675.0,6.0
1678785726246,13.199999809265137,29.5,45.20000076293945,520.0,1.0,220.0,1.0,29.5,27.200000762939453,29.5,27.200000762939453,47.5,27.5,971.0,8.0,675.0,6.0
1678786027243,13.300000190734863,29.5,45.0,520.0,1.0,220.0,1.0,29.5,27.200000762939453,29.5,27.100000381469727,47.5,27.5,971.0,8.0,675.0,6.0
1678786327256,13.300000190734863,29.5,45.0,520.0,1.0,220.0,1.0,29.5,27.200000762939453,29.5,27.200000762939453,47.5,26.5,971.0,8.0,675.0,6.0
1678786628251,13.199999809265137,29.5,45.0,520.0,1.0,220.0,1.0,29.100000381469727,27.200000762939453,29.100000381469727,27.200000762939453,47.5,26.5,971.0,8.0,675.0,6.0
1678786929244,13.199999809265137,29.100000381469727,45.0,520.0,1.0,220.0,1.0,29.5,27.200000762939453,29.5,27.200000762939453,47.5,26.5,971.0,8.0,675.0,6.0
1678787229248,13.100000381469727,29.100000381469727,45.0,520.0,1.0,220.0,1.0,29.5,27.299999237060547,29.5,27.299999237060547,47.5,26.5,971.0,8.0,675.0,6.0
1678787529254,12.899999618530273,29.100000381469727,45.0,520.0,1.0,220.0,1.0,29.100000381469727,27.5,29.100000381469727,27.399999618530273,47.5,25.200000762939453,971.0,8.0,675.0,6.0
1678787830240,12.800000190734863,29.100000381469727,45.0,520.0,1.0,220.0,1.0,29.100000381469727,27.600000381469727,29.100000381469727,27.600000381469727,47.5,25.200000762939453,971.0,8.0,675.0,6.0
1678788130246,12.5,29.100000381469727,45.0,520.0,1.0,220.0,1.0,29.100000381469727,27.799999237060547,29.100000381469727,27.799999237060547,47.5,25.200000762939453,971.0,8.0,675.0,6.0
